iter	Accuracy	Logloss
1793	0.936074185	0.2310966142
1794	0.936074185	0.2310964759
1795	0.936074185	0.2310963581
1796	0.936074185	0.2310963217
1797	0.936074185	0.2310962668
1798	0.936074185	0.2310956334
1799	0.936074185	0.2310956207
1800	0.936074185	0.2310952491
1801	0.936074185	0.2310949374
1802	0.936074185	0.2310948985
1803	0.936074185	0.23109471
1804	0.936074185	0.2310941702
1805	0.936074185	0.2310939883
1806	0.936074185	0.2310927319
1807	0.936074185	0.2310926076
1808	0.936074185	0.2310922961
1809	0.936074185	0.2310921052
1810	0.936074185	0.2310918496
1811	0.936074185	0.2310915764
1812	0.936074185	0.2310913121
1813	0.936074185	0.2310912399
1814	0.936074185	0.2310911482
1815	0.936074185	0.2310910462
1816	0.936074185	0.231090512
1817	0.936074185	0.2310903137
1818	0.936074185	0.231090063
1819	0.936074185	0.2310899522
1820	0.936074185	0.231089703
1821	0.936074185	0.2310895311
1822	0.936074185	0.2310893232
1823	0.936074185	0.2310891055
1824	0.936074185	0.23108909
1825	0.936074185	0.2310889378
1826	0.936074185	0.2310888673
1827	0.936074185	0.2310886751
1828	0.936074185	0.2310884631
1829	0.936074185	0.2310879467
1830	0.936074185	0.2310877032
1831	0.936074185	0.2310873448
1832	0.936074185	0.2310869902
1833	0.936074185	0.2310867845
1834	0.936074185	0.2310865876
1835	0.936074185	0.2310863494
1836	0.936074185	0.2310860737
1837	0.936074185	0.2310860345
1838	0.936074185	0.2310859237
1839	0.936074185	0.2310856809
1840	0.936074185	0.2310854435
1841	0.936074185	0.2310851697
1842	0.936074185	0.2310851104
1843	0.936074185	0.2310851089
1844	0.936074185	0.2310849691
1845	0.936074185	0.2310849169
1846	0.936074185	0.2310848235
1847	0.936074185	0.2310846185
1848	0.936074185	0.2310843185
1849	0.936074185	0.231084088
1850	0.936074185	0.231083744
1851	0.936074185	0.2310832926
1852	0.936074185	0.2310827241
1853	0.936074185	0.2310823761
1854	0.936074185	0.2310823144
1855	0.936074185	0.2310821781
1856	0.936074185	0.2310819092
1857	0.936074185	0.2310817529
1858	0.936074185	0.2310816508
1859	0.936074185	0.231081429
1860	0.936074185	0.231081274
1861	0.936074185	0.2310810556
1862	0.936074185	0.2310808056
1863	0.936074185	0.2310805625
1864	0.936074185	0.2310804641
1865	0.936074185	0.231080337
1866	0.936074185	0.2310802656
1867	0.936074185	0.2310801409
1868	0.936074185	0.2310799342
1869	0.936074185	0.2310799042
1870	0.936074185	0.2310796116
1871	0.936074185	0.2310795855
1872	0.936074185	0.2310792816
1873	0.936074185	0.2310792196
1874	0.936074185	0.2310790167
1875	0.936074185	0.2310786974
1876	0.936074185	0.2310786486
1877	0.936074185	0.2310784407
1878	0.936074185	0.2310784001
1879	0.936074185	0.2310782006
1880	0.936074185	0.2310778208
1881	0.936074185	0.2310775037
1882	0.936074185	0.2310773056
1883	0.936074185	0.2310767028
1884	0.936074185	0.2310765921
1885	0.936074185	0.2310760992
1886	0.936074185	0.2310760372
1887	0.936074185	0.2310756861
1888	0.936074185	0.2310754771
1889	0.936074185	0.2310754031
1890	0.936074185	0.2310752882
1891	0.936074185	0.2310751494
1892	0.936074185	0.2310750841
1893	0.936074185	0.2310747469
1894	0.936074185	0.2310746896
1895	0.936074185	0.2310744321
1896	0.936074185	0.2310741973
1897	0.936074185	0.2310738097
1898	0.936074185	0.2310736483
1899	0.936074185	0.231073453
1900	0.936074185	0.2310729575
1901	0.936074185	0.2310728214
1902	0.936074185	0.2310725016
1903	0.936074185	0.2310723911
1904	0.936074185	0.2310717091
1905	0.936074185	0.2310714017
1906	0.936074185	0.231071129
1907	0.936074185	0.231070732
1908	0.936074185	0.2310704703
1909	0.936074185	0.2310703932
1910	0.936074185	0.2310703442
1911	0.936074185	0.2310702019
1912	0.936074185	0.2310695146
1913	0.936074185	0.2310693045
1914	0.936074185	0.2310689216
1915	0.936074185	0.231068682
1916	0.936074185	0.2310686683
1917	0.936074185	0.231068372
1918	0.936074185	0.2310682896
1919	0.936074185	0.2310680597
1920	0.936074185	0.2310679831
1921	0.936074185	0.2310674628
1922	0.936074185	0.2310673971
1923	0.936074185	0.2310671082
1924	0.936074185	0.2310668619
1925	0.936074185	0.2310667215
1926	0.936074185	0.2310664459
1927	0.936074185	0.2310663592
1928	0.936074185	0.2310661276
1929	0.936074185	0.2310660079
1930	0.936074185	0.2310657201
1931	0.936074185	0.2310653125
1932	0.936074185	0.2310649733
1933	0.936074185	0.2310646001
1934	0.936074185	0.2310644662
1935	0.936074185	0.2310642114
1936	0.936074185	0.2310641238
1937	0.936074185	0.231063923
1938	0.936074185	0.2310638001
1939	0.936074185	0.2310636317
1940	0.936074185	0.2310635104
1941	0.936074185	0.2310633948
1942	0.936074185	0.2310632439
1943	0.936074185	0.2310631201
1944	0.936074185	0.2310628826
1945	0.936074185	0.2310625106
1946	0.936074185	0.2310623799
1947	0.936074185	0.231062204
1948	0.936074185	0.231062141
1949	0.936074185	0.2310620524
1950	0.936074185	0.231061854
1951	0.936074185	0.2310618098
1952	0.936074185	0.2310615074
1953	0.936074185	0.2310612132
1954	0.936074185	0.2310610689
1955	0.936074185	0.2310608746
1956	0.936074185	0.2310606798
1957	0.936074185	0.2310606087
1958	0.936074185	0.2310604684
1959	0.936074185	0.2310604077
1960	0.936074185	0.231060267
1961	0.936074185	0.2310600236
1962	0.936074185	0.231059689
1963	0.936074185	0.2310593959
1964	0.936074185	0.231059073
1965	0.936074185	0.2310588274
1966	0.936074185	0.2310585406
1967	0.936074185	0.2310585131
1968	0.936074185	0.2310584315
1969	0.936074185	0.2310581157
1970	0.936074185	0.2310580626
1971	0.936074185	0.2310579049
1972	0.936074185	0.2310577896
1973	0.936074185	0.2310576314
1974	0.936074185	0.2310575357
1975	0.936074185	0.2310575339
1976	0.936074185	0.2310574621
1977	0.936074185	0.2310571198
1978	0.936074185	0.2310569294
1979	0.936074185	0.2310568103
1980	0.936074185	0.2310568049
1981	0.936074185	0.2310564293
1982	0.936074185	0.2310563326
1983	0.936074185	0.231056164
1984	0.936074185	0.231055862
1985	0.936074185	0.2310553416
1986	0.936074185	0.2310550141
1987	0.936074185	0.2310547004
1988	0.936074185	0.2310545711
1989	0.936074185	0.2310543899
1990	0.936074185	0.2310543583
1991	0.936074185	0.231054208
1992	0.936074185	0.2310540711
1993	0.936074185	0.2310540049
1994	0.936074185	0.2310540049
1995	0.936074185	0.2310540049
1996	0.936074185	0.2310535612
1997	0.936074185	0.23105341
1998	0.936074185	0.2310532123
1999	0.936074185	0.2310524879
